x,y,z
94040.1698,108594.5893,18.6052272
95958.465,115092.409,88.7416624
100967.367,117545.012,14.3
95644.989,88319.949,83.4445146
97321.865,91468.296,77.0148313
97329.783,91530.531,148.3204884
97618.622,91561.351,137.5437991
101395.06,111300.041,11
98035.371,94282.166,20.3597586
99738.108,113933.366,22.969908
105053.241,114513.015,63.9621128
91235.978,103588.602,43.7861666
93820.019,99832.966,35.5690323
97789.848,93811.162,26.8299436
92776.17,105820.838,92.7264597
98434.16,106333.948,92.0354003
98576.544,93337.358,75.9245059
95468.204,89448.065,64.4346472
95929.9767,108222.0029,37.5619211
99570.275,113521.166,11.5
90421.268,102972.774,23.1164751
105759.611,118774.746,21.4429355
89426.932,106296.777,280.9666144
97977.86,114824.753,51.078598
99751.276,116187.784,9
95748.827,93151.264,14
104906.253,111384.56,71.2358015
93553.742,97116.885,10.8
102372.53,110906.855,67.2250266
102003.317,114091.991,18.1755002
100641.156,114553.566,26.8738129
103792.831,119173.217,87.9327243
94057.0043,105538.4707,34.9172168
98277.759,94514.433,32.6019741
98516.552,107766.269,12.9
97735.914,93646.528,13
98399.866,107914.843,41.6523675
102825.94,113266.16,19.0557036
98300.66,111531.728,9
97034.989,95591.049,15
97919.161,93648.744,27.7397701
102012.399,103042.057,13
102234.464,115912.738,41.497235
100385.973,97779.488,9.6
98892.961,104121.193,91.3883951
90589.771,105573.883,33.2816747
101891.221,112394.671,41.8464838
97385.94,105792.815,24.7556926
97109.394,95545.992,10
90510.711,100064.916,9.6
95246.942,88811.729,9.7
99854.7203,97308.1144,8.9
98623.19,90986.59,40.2637063
95789.8003,109771.5132,93.0131946
91041.59,94896.67,25.8369985
101312.837,114197.276,34.4548619
103298.222,117067.758,23.3921303
96864.021,112968.34,33.3035211
93639.69,102693.58,32.4737528
93080.168,114325.625,366.570651
91120.4435,106628.942,16
98078.421,106460.29,121.4491653
94244.257,97369.78,7.5
91636.939,101665.834,34.8447703
96329.639,100912.01,19.2534152
99403.298,113270.411,20.2725603
105709.463,112699.625,35.931664
85831.7913,101010.7561,16.1607734
95462.1865,90862.3587,15
96213.171,114538.607,10.6
90070.387,105576.782,34.143706
93215.184,102570.765,144.8029216
97867.085,93479.063,33.1270129
101354.647,112496.445,9
103795.42,116887.33,15.3
100735.532,105561.487,26.8671038
101073.254,110155.158,27.2476842
93489.515,97153.809,62.2458525
104585.789,124117.892,16.3
100899.149,117360.994,26.3488676
103547.6162,109715.0901,12
103646.388,118197.688,20.2829063
100633.6227,122555.1807,16.6
95937.259,100368.768,51.1211922
94420.17648843,110071.43337907,17
97415.616,117865.092,23.3921303
101377.104,103111.969,8.5
90839.995,101990.132,55.8645438
91196.619,101946.058,58.9817867
100268.064,115494.953,31.6867815
102526.339,114130.008,32.7725562
95885.024,113694.255,21.4990503
101210.568,113721.316,41.8914478
92623.574,102668.134,71.6748872
104208.934,109103.043,49.7184384
98578.18,113375.692,11
92835.884,102535.477,31.6768881
101913.622,108194.953,16
105894.674,116105.585,41.676513
103899.915,109207.701,43.6896908
94258.458,104231.137,7.5
92682.967,95652.696,60.1729232
104309.353,116596.832,96.7154195
101418.428,112363.131,35.0881954
99872.4179,114321.256,17
100950.943,117548.99,17
97072.116,95589.455,25.2694402
95159.904,112625.557,8
92297.696,98943.785,56.3590344
90500.035,101144.789,42.3749074
93115.199,110843.136,7.5
98492.408,94117.018,12.8
102695.494,117032.677,55.3796322
95650.586,92728.12,15
93986.351,101722.041,16.4
103039.909,116630.491,94.8538918
100065.759,106743.848,17.8672174
99678.494,108070.324,40.1644365
102418.907,115317.961,23.5180698
98004.8,104935.542,53.4964896
105344.376,112065.368,8.9
90897.136,101549.894,33.4901307
97239.886,99724.494,28.5039954
98308.0656,90571.9377,21.0556502
92466.458,102759.026,21.6377205
94350.597,95600.236,12
94581.734,103721.634,17
101430.014,102879.257,85.8431292
101020.277,111713.707,12.4
105081.807,117277.6533,123.9513208
91043.302,94744.138,10.5
95748.782,108487.461,24.4514805
95113.1472,101625.5834,16
101144.291,114586.046,52.6284792
97013.191,97490.051,47.0382793
96810.893,117072.459,51.673997
85531.567,104102.38,16.8
101090.905,111698.54,10.8
96734.195,94043.19,7
98432.063,107410.441,23.5180698
102275.117,115898.413,21.4429355
96242.108,115897.3261,15
99123.787,106579.346,178.4416002
87999.653,102085.438,13
94849.986,89659.672,7
102036.801,108731.836,18
95148.368,107412.338,38.9051521
98960.597,99298.398,77.010845
102797.526,116700.85,17
89429.494,103383.313,8
96046.419,107551.7,89.552117
97548.1371,116491.2821,16
90241.29,102608.966,20.620418
94957.809,96052.34,14.3
103063.23,106430.516,83.7128433
87474.191,101440.527,26.7880366
92269.7233,95534.047,23.7700386
101866.093,103157.967,11
101990.605,100627.857,18.3499525
96744.02,110146.646,25.5051508
99026.709,105124.381,49.0202405
96795.165,90892.456,31.0972346
87101.3913,104030.3829,17
100030.304,113725.159,88.4926968
92892.457,97854.996,90.2282679
98620.611,116809.6,20.209
96347.4232,117564.7916,15
97836.686,95595.544,10
96897.801,118337.808,7.2
97547.153,94144.756,23.7139808
106188.266,114079.872,98.8803256
96517.838,117268.56,24.0562847
100972.4119,111646.3753,29.767395
90506.591,101252.61,66
87807.025,101915.192,53.2563603
98655.952,114968.541,15.5
91264.128,103070.045,70.1450496
93909.1422,108807.1909,7.9
102325.087,115271.076,44.3037057
97629.02,114550.681,19.3007765
96948.885,95671.514,9.6
95574.978,96359.267,12.4
93296.931,103980.528,23.3256371
89902.7696,97858.0423,29.767395
102006.46,103046.334,44.13707
99592.916,93938.712,44.9844247
90846.195,100322.691,7
103726,124625.037,27.8469073
95486.721,89332.402,12
94705.76,115796.448,30.180701
102029.141,114129.249,50.7461203
92077.723,104767.478,24.3331233
90229.86,96638.149,46.6864139
99984.09933704,114839.12037337,13
92153.663,98737.038,125.4623739
95044.702,104449.753,9
98454.14,108818.381,38.1196942
95145.3,103642.547,40.3637936
102106.067,103172.579,11
97077.847,95841.628,17
102611.725,106087.462,16
92046.85,94129.11,15
99163.67,102565.7,27.7347289
99555.267,100068.896,26.1177337
94804.069,117308.075,90.7581694
101858.999,103190.854,7.3
98674.483,111574.603,13.5
94683.205,108206.031,31.339298
99807.562,106848.547,53.5738617
96735.772,96568.732,18.1041469
98650.931,105992.631,78.5392791
96502.40199999,115690.476,15
99466.215,113376.199,27.3513627
98155.6157,112872.9995,18.6052272
87004.057,100637.779,20.9378079
99473.783,113404.003,22.1877831
97375.973,94393.853,86.6877333
91796.627,104970.769,7
103480.392,107767.343,36.7798862
100896.734,110369.055,27.9175272
96268.016,92660.05,7
99612.478,93491.236,70.5529499
102099.171,111221.008,10
95354.608,100101.676,20.0365017
97932.41,94472.284,19.7335574
96929.747,114483.783,10
92747.514,98642.803,12
96598.815,96826.474,14.2
96875.4324,90214.1717,15
99371.064,93610.087,19.4380309
90402.0101,106202.1457,11
91327.603,100607.638,25.3589838
97705.68,116467.439,10
94275.87,105706.9033,25.8369985
90442.417,105573.742,16
90255.22,98523.377,15
88943.036,100976.3177,13
91693.86,101704.299,25.5067874
101920.019,112382.5597,21.0556502
105007.546,114777.549,40.7015596
104963.798,113213.584,53.2239047
97296.921,91550.241,88.6894482
97043.4273,112686.1211,29.767395
100508.698,111635.326,106.7106283
100902.61295935,109517.15294901,23.5180698
98603.183,115506.15,57.2918372
95070.598,100285.709,11.7
102780.583,106037.4746,15
96293.702,117953.89,33.2111157
101873.923,116034.2752,70.8507672
97835.036,106509.685,118.604814
96151.525,115710.65,132.1375935
101360.336,99619.611,56.3459454
85281.3927,101671.5,10.7
101771.3864,109127.7537,16
100044.164,106452.974,38.5580783
98730.9226,90668.477,50.3020546
100319.8312,111693.7505,8
105540.512,113405.034,225.8813154
98324.009,107858.983,19.5366877
97972.723,107036.91,57.5648095
103239.232,108187.743,48.0096701
96594.497,109116.494,48.8079143
89687.933,102161.832,8
99295.005,98797.885,12.3
91043.58575693,94707.46250149,25.8369985
103625.589,124282.351,80.1196333
93062.831,102778.404,25.3910852
97899.962,111538.497,32.1644033
104415.759,116606.939,45.9659662
100535.378,100667.253,30.0748006
97002.393,95799.889,18.9813384
103081.788,106861.643,19.5
90414.359,97860.511,15
98734.373,116361.107,46.0797876
95712.558,114664.633,38.5663718
99693.158,93235.902,24.0562847
98626.286,104030.018,20.5861284
98233.036,110882.594,48.3304137
95173.068,89564.165,46.8220482
95667.565,106792.357,54.1431006
95320.873,90624.842,24.765947
95700.227,102264.395,92.0129993
86690.715,103723.887,10
101135.0872,102205.4647,15
95485.701,114090.239,56.2410666
101353.878,103188.955,90.4180948
95274.385,112497.655,27.7822675
89659.389,99547.806,13
104419.304,117135.082,33.7218317
88835.138,100779.869,14.7
99533.922,113465.834,13.6
99308.9242,115579.9584,12
101379.241,112735.289,12
91878.442,102987.531,188.3521901
105563.06,109900.565,46.3072366
100100.248,112545.992,24.4910722
97032.387,95403.064,25.8638598
100683.191,111802.136,21.2631168
94172.811,105868.055,14
100380.842,113544.832,48.4868448
100933.28,111851.378,48.0096701
100155.09060028,114847.05910949,81.4368294
100446.728,113365.191,19.4380309
94537.363,103880.882,112.1480869
94206.6983,86600.8346,16
97590.122,97036.471,38.0241378
92439.438,99556.196,23.7147555
94964.3112,95902.4502,14.5
104517.458,110336.89,14
96226.61,107143.178,39.2210737
95324.027,106580.289,44.3234427
96227.627,113160.545,20.0952686
97463.5,94111.318,8
101344.572,116589.951,8.7
98631.49,94949.018,16
96152.885,112983.86,13
99462.9596,110703.8878,14
94681.787,92283.231,54.7392177
105731.559,118256.825,15
91456.9734,107204.4141,11.5
96165.65,110370.8,66.1973814
90475.551,98629.173,8.3
97537.034,114326.704,38.5865289
97850.628,93515.994,13
103159.258,117287.768,51.4107711
103186.75,118583.572,17.5578798
100137.816,115596.585,22.8029498
97429.18,94193.744,22.1285793
92453.916,96912.733,26.6224987
93098.451,114516.686,366.570651
105994.015,112017.148,7.6
91747.409,104701.398,7
85575.524,101310.217,29.9861321
99536.3,100338.2,11
100837.84,114843.408,62.4692098
97571.693,91582.59,104.1309188
101897.403,103086.689,49.5358476
105183.992,118994.172,35.0872674
97638.6,94067.18,16.5
90777.238,101191.157,12.5
96796.589,100156.145,84.1951205
92729.743,103170.085,14
101223.938,111641.99,81.8878862
103139.629,118283.924,27.784342
99518.093,113273.812,33.5257285
103282.986,124991.055,25.0384313
101775.957,103196.912,17
100750.677,111307.681,15.5
101525.478,99069.774,12
101648.133,102811.296,21.919081
88580.761,101024.82,21.6118886
104982.953,115337.359,65.069817
97527.109,94357.508,18.7564435
91751.67,101639.458,163.84081
98334.9919,90588.0386,12
105039.859,112143.42,37.3917135
90300.215,105575.926,12.8
87130.625,100799.5043,7
97533.398,91408.081,15.3
101499.959,112550.191,50.3938555
100157.784,115148.216,44.6271516
101658.309,104520.954,126
102808.281,108390.563,60.2
97480.414,118144.59,12
96782.986,102950.571,26.3325396
100980.518,117542.059,17
91485.724,105512.018,11
99745.1129,110875.4313,17
91491.85,101602.73,8
95205.993,96022.134,14
92965.412,103944.865,52.4479375
100890.599,117382.787,28.1169001
91675.133,101164.208,23.7147555
96313.562,93185.909,41.770361
95857.582,107726.031,50.7817134
103347.266,125018.329,28.1081669
101389.901,111252.159,10
101856.468,109645.616,13
98740.961,101209.015,42.5319044
98059.087,106974.048,23.9362614
91157.086,100987.309,11
101068.928,99229.386,28.2396151
88856.943,100634.867,16
91244.072,101647.383,38.4156955
92524.4438,102301.59,15
94409.44659836,101209.08171699,16.4
91853.458,90576.143,10
98483.584,97071.899,25.3288094
97314.705,94738.837,17
97551.874,91412.28,63.432974
94125.7585,107026.6926,10
95623.266,99671.67,15
96120.253,95331.854,22.0727632
104233.62,113902.139,35.0954671
91575.191,103762.221,45.2242034
97881.283,93448.093,17
96845.6825,117526.1579,7
91431.554,107374.103,23.5180698
98979.944,92719.572,14.8
96713.739,118022.896,44.2236355
96885.936,113050.295,31.8383939
99121.943,105227.729,49.5625489
98681.444,111059.144,79.6421604
99683.603,113368.863,53.1162248
101407.916,112349.865,40.9529947
98416.069,104479.119,291.0992569
101393.505,117346.757,17
98171.35,91478.416,9.5
96857.881,89141.772,7.5
88956.4138,98428.9486,16
93179.461,100760.99,118.1544303
96655.2219,102775.0382,14
95611.666,96361.323,13
104638.458,124292.493,69.5047849
97064.224,107958.399,7.6
92782.796,97056.065,12
100273.073,103377.569,258.6575437
100893.068,105789.792,105.8947281
103565.756,124725.319,64.1424143
101751.041,103226.74,7.9
100077.446,115498.764,25.539299
102164.462,111248.57,15
90595.395,101660.427,13
90969.217,101529.2,30.180701
95337.355,89442.91,12.1
101955.148,100606.762,11
88593.638,103298,10.5
100769.005,96717.461,7
93667.758,103063.649,10
100904.442,117345.875,10
100704.283,105109.678,30.1365412
91716.123,102139.11,17.9104234
97890.284,93480.81,17.4105962
92230.926,97944.234,20.4764973
97917.018,106519.186,54.8681944
96086.145,112673.054,42.728622
93754.851,106293.1635,59.901628
98514.314,107887.896,35.6903055
96932.114,100008.719,17
97916.314,93438.798,10.9
95558.2218,95029.4855,17
95459.986,106433.457,53.2717349
97157.527,118219.766,29.6752802
99771.8519,112598.9076,40.2637063
103557.495,122493.453,40.3608855
92974.695,101311.954,13
96152.854,113321.625,16.8
102055.387,115032.87,21.381834
96119.595,107089.677,15.1
89768.2234,101372.4686,15
97982.108,91751.675,310.4975561
101116.535,98715.775,15
102710.596,109903.263,61.0956553
101249.997,101262.175,54.5435405
93256.6623,112088.6254,109.0539109
101566.169,109112.6,14
94838.988,116833.085,20.5099917
104042.336,110142.845,92.9881031
101721.228,110920.081,41.6734013
95173.164,87896.264,8.1
96676.789,115263.594,13.9
95309.778,89465.436,64.4346472
103728.313,110086.697,17
92251.825,104614.749,29.6565832
101767.984,102845.766,29.1158829
92016.815,104738.994,70.8297848
102038.823,103008.291,58.576952
104785.89,114932.121,12
98565.334,117442.567,10
99680.564,114229.246,17
97968.521,117386.724,16
97055.233,97438.842,34.4548619
100902.8803,117729.7239,116.1311339
101310.544,113614.353,50.4511069
104383.675,115685.749,74.6747437
98631.778,106746.185,19.3836776
100883.156,117386.083,21.079222
96692.545,108871.735,31.7787657
92244.196,97890.779,14.5
101276.321,112486.904,69.0093872
99911.32,110909.753,28.7597902
89390.117,102046.589,58.5989084
97283.283,118201.762,25.539299
98338.501,92990.921,24.0320719
97116.135,110963.406,7
103923.578,113244.439,115.319575
96469.143,113492.595,51.4738646
100715.464,96718.289,8.5
93891.864,100169.15,45.4154016
93039.0702,97790.2512,17
95274.07,115800.123,81.5049352
101089.429,117395.467,44.5129826
99555.758,93276.477,15.9
99699.172,114225.645,15.3
104572.2115,118073.8694,142.4441162
96906.391,97108.7904,10
96121.834,114303.886,27.4481712
90431.106,98587.017,10
89535.9415,103800.6682,16
97447.061,113097.388,42.4238665
96542.328,106202.997,19.9759563
102146.292,110441.453,103.8600011
97458.294,96196.899,112.0332061
106356.999,115897.225,13
98976.8728,100268.1954,17
95023.389,100387.836,13
93418.098,103827.372,16
96934.13,118261.841,74.141458
98883.586,105221.245,17
96702.873,93884.776,17
93664.509,97582.409,23.1514411
91428.545,97135.235,17
98733.485,97044.245,29.1267586
98008.98,93159.355,10
102013.936,114262.798,18.811669
101529.84,111078.03,79.1890565
101129.951,112850.912,14.4
95041.451,91346.827,7.5
102390.275,106374.554,28
96368.321,115557.481,51.673997
92230.271,97945.309,58.5399561
92308.125,102098.428,38.7021538
87273.719,101374.049,62.1084485
95427.523,89432.406,11
105415.1306,112660.7193,48.8023094
95479.57,92347.73,12.4922288
91141.266,101162.21,15
101721.6917,115530.1842,17
104395.796,111328.243,63.834761
98596.422,107859.498,152.1596283
104148.35,119847.87,14
101207.2135,111694.7469,16
102638.945,112417.68,62.0087964
96617.037,109681.834,15
104250.142,120822.612,113.4027666
94199.662,94461.65,109.0831732
93026.399,102651.205,10
98101.733,99307.715,12.2
96595.493,116730.06,76.439438
97166.965,97518.858,8
91008.022,105423.808,32.1539031
99484.472,112509.288,17
105645.642,110016.859,22.6103175
100936.47,117389.275,26.3488676
92215.507,108307.699,32.8817803
92113.0744,107336.5858,15
95111.385,88400.829,11
94098.861,101530.921,40.8490027
104255.613,123883.16699999,21.0556502
98163.688,111074.431,46.8602919
96068.8297,107986.0974,8
101101.981,101610.496,174.1965384
95388.661,89318.504,13
101517.4,111656.216,15
95898.532,100686.1,17
99712.939,93426.279,34.1056449
90766.815,101711.063,47.4129708
96750.142,103366.538,34.01988
97586.835,96140.537,17
102332.805,109725.351,15.3
95401.3219,91456.180300000007,7
98199.433,112460.15,69.5111061
104866.4585,120147.128,173.3833476
98676.866,105482.656,16
100187.863,113351.27,34.9017451
103106.418,106047.075,30.5137471
88938.294,103934.218,14.9
90139.7228,103891.4068,59.901628
94043.957,101688.045,75.0324187
95852.814,105876.064,7.3
90713.465,96911.029,31.0366317
99794.616,104676.44,22.3267538
95526.31,90719.325,26.6224987
101598.633,99091.23,7
100135.046,113257.731,10.5
90333.877,96498.903,28.398285
99675.234,97530.199,40.7778019
90574.985,101205.509,65.8247188
98991.228,92690.988,81.1848046
101404.537,111370.191,53.8565881
103023.337,106435.187,14
98002.741,117922.428,13
97564.854,115950.436,26.7234742
97742.24,104232.576,26.8700577
105193.532,115544.935,16.5
98583.517,92416.702,41.7787656
91166.017,102552.308,11.5
97175.263,101657.569,45.0528385
89628.155,102214.451,12
98492.341,117860.302,40.9267739
105851.46,111970.464,15.2
89318.675,102040.429,37.6233381
101507.704,113597.949,89.4094885
99281.319,93485.184,9.2
99666.136,114958.941,75.2459595
98497.174,107267.805,38.0244907
102645.211,113685.068,21.2659343
103334.915,124871.083,82.8399071
96903.414,96536.455,7.5
91087.291,95238.268,7.4
